"","region_txt","date","sum"
"1556","Middle East & North Africa",1992-05-01 10:00:00,158
"1557","Middle East & North Africa",1992-06-01 10:00:00,164
"1558","Middle East & North Africa",1992-07-01 10:00:00,200
"1559","Middle East & North Africa",1992-08-01 10:00:00,191
"1560","Middle East & North Africa",1992-09-01 10:00:00,223
"1561","Middle East & North Africa",1992-10-01 10:00:00,380
"1562","Middle East & North Africa",1992-11-01 11:00:00,118
"1563","Middle East & North Africa",1992-12-01 11:00:00,74
"1564","Middle East & North Africa",1994-01-01 11:00:00,253
"1565","Middle East & North Africa",1994-02-01 11:00:00,210
"1566","Middle East & North Africa",1994-03-01 11:00:00,276
"1567","Middle East & North Africa",1994-04-01 10:00:00,307
"1568","Middle East & North Africa",1994-05-01 10:00:00,278
"1569","Middle East & North Africa",1994-06-01 10:00:00,225
"1570","Middle East & North Africa",1994-07-01 10:00:00,57
"1571","Middle East & North Africa",1994-08-01 10:00:00,41
"1572","Middle East & North Africa",1994-09-01 10:00:00,140
"1573","Middle East & North Africa",1994-10-01 10:00:00,83
"1574","Middle East & North Africa",1994-11-01 11:00:00,130
"1575","Middle East & North Africa",1994-12-01 11:00:00,65
"1576","Middle East & North Africa",1995-01-01 11:00:00,119
"1577","Middle East & North Africa",1995-02-01 11:00:00,131
"1578","Middle East & North Africa",1995-03-01 11:00:00,65
"1579","Middle East & North Africa",1995-04-01 10:00:00,54
"1580","Middle East & North Africa",1995-05-01 10:00:00,79
"1581","Middle East & North Africa",1995-06-01 10:00:00,28
"1582","Middle East & North Africa",1995-07-01 10:00:00,63
"1583","Middle East & North Africa",1995-08-01 10:00:00,106
"1584","Middle East & North Africa",1995-09-01 10:00:00,118
"1585","Middle East & North Africa",1995-10-01 10:00:00,130
"1586","Middle East & North Africa",1995-11-01 11:00:00,47
"1587","Middle East & North Africa",1995-12-01 11:00:00,80
"1588","Middle East & North Africa",1996-01-01 11:00:00,59
"1589","Middle East & North Africa",1996-02-01 11:00:00,115
"1590","Middle East & North Africa",1996-03-01 11:00:00,102
"1591","Middle East & North Africa",1996-04-01 10:00:00,40
"1592","Middle East & North Africa",1996-05-01 10:00:00,37
"1593","Middle East & North Africa",1996-06-01 10:00:00,102
"1594","Middle East & North Africa",1996-07-01 10:00:00,54
"1595","Middle East & North Africa",1996-08-01 10:00:00,63
"1596","Middle East & North Africa",1996-09-01 10:00:00,35
"1597","Middle East & North Africa",1996-10-01 10:00:00,67
"1598","Middle East & North Africa",1996-11-01 11:00:00,131
"1599","Middle East & North Africa",1996-12-01 11:00:00,156
"1600","Middle East & North Africa",1997-01-01 11:00:00,316
"1601","Middle East & North Africa",1997-02-01 11:00:00,168
"1602","Middle East & North Africa",1997-03-01 11:00:00,166
"1603","Middle East & North Africa",1997-04-01 10:00:00,248
"1604","Middle East & North Africa",1997-05-01 10:00:00,103
"1605","Middle East & North Africa",1997-06-01 10:00:00,236
"1606","Middle East & North Africa",1997-07-01 10:00:00,492
"1607","Middle East & North Africa",1997-08-01 10:00:00,973
"1608","Middle East & North Africa",1997-09-01 10:00:00,531
"1609","Middle East & North Africa",1997-10-01 10:00:00,359
"1610","Middle East & North Africa",1997-11-01 11:00:00,317
"1611","Middle East & North Africa",1997-12-01 11:00:00,782
"1612","Middle East & North Africa",1998-01-01 11:00:00,318
"1613","Middle East & North Africa",1998-02-01 11:00:00,116
"1614","Middle East & North Africa",1998-03-01 11:00:00,92
"1615","Middle East & North Africa",1998-04-01 10:00:00,34
"1616","Middle East & North Africa",1998-05-01 10:00:00,66
"1617","Middle East & North Africa",1998-06-01 10:00:00,58
"1618","Middle East & North Africa",1998-07-01 10:00:00,37
"1619","Middle East & North Africa",1998-08-01 10:00:00,87
"1620","Middle East & North Africa",1998-09-01 10:00:00,71
"1621","Middle East & North Africa",1998-10-01 10:00:00,88
"1622","Middle East & North Africa",1998-11-01 11:00:00,35
"1623","Middle East & North Africa",1998-12-01 11:00:00,77
"1624","Middle East & North Africa",1999-01-01 11:00:00,25
"1625","Middle East & North Africa",1999-02-01 11:00:00,12
"1626","Middle East & North Africa",1999-03-01 11:00:00,89
"1627","Middle East & North Africa",1999-04-01 10:00:00,26
"1628","Middle East & North Africa",1999-05-01 10:00:00,49
"1629","Middle East & North Africa",1999-06-01 10:00:00,110
"1630","Middle East & North Africa",1999-07-01 10:00:00,110
"1631","Middle East & North Africa",1999-08-01 10:00:00,95
"1632","Middle East & North Africa",1999-09-01 10:00:00,16
"1633","Middle East & North Africa",1999-10-01 10:00:00,17
"1634","Middle East & North Africa",1999-11-01 11:00:00,63
"1635","Middle East & North Africa",1999-12-01 11:00:00,60
"1636","Middle East & North Africa",2000-01-01 11:00:00,21
"1637","Middle East & North Africa",2000-02-01 11:00:00,30
"1638","Middle East & North Africa",2000-03-01 11:00:00,45
"1639","Middle East & North Africa",2000-04-01 10:00:00,30
"1640","Middle East & North Africa",2000-05-01 10:00:00,40
"1641","Middle East & North Africa",2000-06-01 10:00:00,38
"1642","Middle East & North Africa",2000-07-01 10:00:00,86
"1643","Middle East & North Africa",2000-08-01 10:00:00,12
"1644","Middle East & North Africa",2000-09-01 11:00:00,44
"1645","Middle East & North Africa",2000-10-01 11:00:00,111
"1646","Middle East & North Africa",2000-11-01 11:00:00,64
"1647","Middle East & North Africa",2000-12-01 11:00:00,103
"1648","Middle East & North Africa",2001-01-01 11:00:00,127
"1649","Middle East & North Africa",2001-02-01 11:00:00,80
"1650","Middle East & North Africa",2001-03-01 11:00:00,113
"1651","Middle East & North Africa",2001-04-01 10:00:00,26
"1652","Middle East & North Africa",2001-05-01 10:00:00,46
"1653","Middle East & North Africa",2001-06-01 10:00:00,57
"1654","Middle East & North Africa",2001-07-01 10:00:00,88
"1655","Middle East & North Africa",2001-08-01 10:00:00,113
"1656","Middle East & North Africa",2001-09-01 10:00:00,100
"1657","Middle East & North Africa",2001-10-01 10:00:00,28
"1658","Middle East & North Africa",2001-11-01 11:00:00,27
"1659","Middle East & North Africa",2001-12-01 11:00:00,102
"1660","Middle East & North Africa",2002-01-01 11:00:00,50
"1661","Middle East & North Africa",2002-02-01 11:00:00,101
"1662","Middle East & North Africa",2002-03-01 11:00:00,164
"1663","Middle East & North Africa",2002-04-01 10:00:00,115
"1664","Middle East & North Africa",2002-05-01 10:00:00,153
"1665","Middle East & North Africa",2002-06-01 10:00:00,142
"1666","Middle East & North Africa",2002-07-01 10:00:00,101
"1667","Middle East & North Africa",2002-08-01 10:00:00,99
"1668","Middle East & North Africa",2002-09-01 10:00:00,50
"1669","Middle East & North Africa",2002-10-01 10:00:00,101
"1670","Middle East & North Africa",2002-11-01 11:00:00,76
"1671","Middle East & North Africa",2002-12-01 11:00:00,23
"1672","Middle East & North Africa",2003-01-01 11:00:00,114
"1673","Middle East & North Africa",2003-02-01 11:00:00,56
"1674","Middle East & North Africa",2003-03-01 11:00:00,64
"1675","Middle East & North Africa",2003-04-01 10:00:00,22
"1676","Middle East & North Africa",2003-05-01 10:00:00,142
"1677","Middle East & North Africa",2003-06-01 10:00:00,52
"1678","Middle East & North Africa",2003-07-01 10:00:00,44
"1679","Middle East & North Africa",2003-08-01 10:00:00,165
"1680","Middle East & North Africa",2003-09-01 10:00:00,75
"1681","Middle East & North Africa",2003-10-01 10:00:00,95
"1682","Middle East & North Africa",2003-11-01 11:00:00,170
"1683","Middle East & North Africa",2003-12-01 11:00:00,64
"1684","Middle East & North Africa",2004-01-01 11:00:00,106
"1685","Middle East & North Africa",2004-02-01 11:00:00,273
"1686","Middle East & North Africa",2004-03-01 11:00:00,239
"1687","Middle East & North Africa",2004-04-01 10:00:00,169
"1688","Middle East & North Africa",2004-05-01 10:00:00,111
"1689","Middle East & North Africa",2004-06-01 10:00:00,324
"1690","Middle East & North Africa",2004-07-01 10:00:00,183
"1691","Middle East & North Africa",2004-08-01 10:00:00,87
"1692","Middle East & North Africa",2004-09-01 10:00:00,243
"1693","Middle East & North Africa",2004-10-01 10:00:00,354
"1694","Middle East & North Africa",2004-11-01 11:00:00,179
"1695","Middle East & North Africa",2004-12-01 11:00:00,290
"1696","Middle East & North Africa",2005-01-01 11:00:00,266
"1697","Middle East & North Africa",2005-02-01 11:00:00,331
"1698","Middle East & North Africa",2005-03-01 11:00:00,258
"1699","Middle East & North Africa",2005-04-01 10:00:00,216
"1700","Middle East & North Africa",2005-05-01 10:00:00,631
"1701","Middle East & North Africa",2005-06-01 10:00:00,154
"1702","Middle East & North Africa",2005-07-01 10:00:00,695
"1703","Middle East & North Africa",2005-08-01 10:00:00,279
"1704","Middle East & North Africa",2005-09-01 10:00:00,461
"1705","Middle East & North Africa",2005-10-01 10:00:00,190
"1706","Middle East & North Africa",2005-11-01 11:00:00,358
"1707","Middle East & North Africa",2005-12-01 11:00:00,79
"1708","Middle East & North Africa",2006-01-01 11:00:00,289
"1709","Middle East & North Africa",2006-02-01 11:00:00,481
"1710","Middle East & North Africa",2006-03-01 11:00:00,369
"1711","Middle East & North Africa",2006-04-01 11:00:00,400
"1712","Middle East & North Africa",2006-05-01 10:00:00,303
"1713","Middle East & North Africa",2006-06-01 10:00:00,151
"1714","Middle East & North Africa",2006-07-01 10:00:00,599
"1715","Middle East & North Africa",2006-08-01 10:00:00,393
"1716","Middle East & North Africa",2006-09-01 10:00:00,331
"1717","Middle East & North Africa",2006-10-01 10:00:00,445
"1718","Middle East & North Africa",2006-11-01 11:00:00,548
"1719","Middle East & North Africa",2006-12-01 11:00:00,723
"1720","Middle East & North Africa",2007-01-01 11:00:00,440
"1721","Middle East & North Africa",2007-02-01 11:00:00,711
"1722","Middle East & North Africa",2007-03-01 11:00:00,1334
"1723","Middle East & North Africa",2007-04-01 10:00:00,740
"1724","Middle East & North Africa",2007-05-01 10:00:00,456
"1725","Middle East & North Africa",2007-06-01 10:00:00,745
"1726","Middle East & North Africa",2007-07-01 10:00:00,732
"1727","Middle East & North Africa",2007-08-01 10:00:00,744
"1728","Middle East & North Africa",2007-09-01 10:00:00,274
"1729","Middle East & North Africa",2007-10-01 10:00:00,384
"1730","Middle East & North Africa",2007-11-01 11:00:00,353
"1731","Middle East & North Africa",2007-12-01 11:00:00,267
"1732","Middle East & North Africa",2008-01-01 11:00:00,389
"1733","Middle East & North Africa",2008-02-01 11:00:00,277
"1734","Middle East & North Africa",2008-03-01 11:00:00,366
"1735","Middle East & North Africa",2008-04-01 11:00:00,374
"1736","Middle East & North Africa",2008-05-01 10:00:00,381
"1737","Middle East & North Africa",2008-06-01 10:00:00,322
"1738","Middle East & North Africa",2008-07-01 10:00:00,314
"1739","Middle East & North Africa",2008-08-01 10:00:00,337
"1740","Middle East & North Africa",2008-09-01 10:00:00,133
"1741","Middle East & North Africa",2008-10-01 10:00:00,180
"1742","Middle East & North Africa",2008-11-01 11:00:00,175
"1743","Middle East & North Africa",2008-12-01 11:00:00,219
"1744","Middle East & North Africa",2009-01-01 11:00:00,140
"1745","Middle East & North Africa",2009-02-01 11:00:00,206
"1746","Middle East & North Africa",2009-03-01 11:00:00,208
"1747","Middle East & North Africa",2009-04-01 11:00:00,393
"1748","Middle East & North Africa",2009-05-01 10:00:00,162
"1749","Middle East & North Africa",2009-06-01 10:00:00,360
"1750","Middle East & North Africa",2009-07-01 10:00:00,237
"1751","Middle East & North Africa",2009-08-01 10:00:00,394
"1752","Middle East & North Africa",2009-09-01 10:00:00,139
"1753","Middle East & North Africa",2009-10-01 10:00:00,322
"1754","Middle East & North Africa",2009-11-01 11:00:00,89
"1755","Middle East & North Africa",2009-12-01 11:00:00,332
"1756","Middle East & North Africa",2010-01-01 11:00:00,111
"1757","Middle East & North Africa",2010-02-01 11:00:00,219
"1758","Middle East & North Africa",2010-03-01 11:00:00,192
"1759","Middle East & North Africa",2010-04-01 11:00:00,196
"1760","Middle East & North Africa",2010-05-01 10:00:00,220
"1761","Middle East & North Africa",2010-06-01 10:00:00,176
"1762","Middle East & North Africa",2010-07-01 10:00:00,466
"1763","Middle East & North Africa",2010-08-01 10:00:00,322
"1764","Middle East & North Africa",2010-09-01 10:00:00,180
"1765","Middle East & North Africa",2010-10-01 10:00:00,181
"1766","Middle East & North Africa",2010-11-01 11:00:00,228
"1767","Middle East & North Africa",2010-12-01 11:00:00,172
"1768","Middle East & North Africa",2011-01-01 11:00:00,291
"1769","Middle East & North Africa",2011-02-01 11:00:00,147
"1770","Middle East & North Africa",2011-03-01 11:00:00,292
"1771","Middle East & North Africa",2011-04-01 11:00:00,156
"1772","Middle East & North Africa",2011-05-01 10:00:00,154
"1773","Middle East & North Africa",2011-06-01 10:00:00,240
"1774","Middle East & North Africa",2011-07-01 10:00:00,178
"1775","Middle East & North Africa",2011-08-01 10:00:00,314
"1776","Middle East & North Africa",2011-09-01 10:00:00,182
"1777","Middle East & North Africa",2011-10-01 10:00:00,153
"1778","Middle East & North Africa",2011-11-01 11:00:00,254
"1779","Middle East & North Africa",2011-12-01 11:00:00,290
"1780","Middle East & North Africa",2012-01-01 11:00:00,523
"1781","Middle East & North Africa",2012-02-01 11:00:00,242
"1782","Middle East & North Africa",2012-03-01 11:00:00,519
"1783","Middle East & North Africa",2012-04-01 10:00:00,373
"1784","Middle East & North Africa",2012-05-01 10:00:00,448
"1785","Middle East & North Africa",2012-06-01 10:00:00,486
"1786","Middle East & North Africa",2012-07-01 10:00:00,382
"1787","Middle East & North Africa",2012-08-01 10:00:00,519
"1788","Middle East & North Africa",2012-09-01 10:00:00,512
"1789","Middle East & North Africa",2012-10-01 10:00:00,368
"1790","Middle East & North Africa",2012-11-01 11:00:00,443
"1791","Middle East & North Africa",2012-12-01 11:00:00,218
"1792","Middle East & North Africa",2013-01-01 11:00:00,567
"1793","Middle East & North Africa",2013-02-01 11:00:00,493
"1794","Middle East & North Africa",2013-03-01 11:00:00,493
"1795","Middle East & North Africa",2013-04-01 11:00:00,433
"1796","Middle East & North Africa",2013-05-01 10:00:00,877
"1797","Middle East & North Africa",2013-06-01 10:00:00,857
"1798","Middle East & North Africa",2013-07-01 10:00:00,1172
"1799","Middle East & North Africa",2013-08-01 10:00:00,1072
"1800","Middle East & North Africa",2013-09-01 10:00:00,1071
"1801","Middle East & North Africa",2013-10-01 10:00:00,1006
"1802","Middle East & North Africa",2013-11-01 11:00:00,985
"1803","Middle East & North Africa",2013-12-01 11:00:00,1138
"1804","Middle East & North Africa",2014-01-01 11:00:00,1012
"1805","Middle East & North Africa",2014-02-01 11:00:00,1112
"1806","Middle East & North Africa",2014-03-01 11:00:00,1064
"1807","Middle East & North Africa",2014-04-01 11:00:00,1208
"1808","Middle East & North Africa",2014-05-01 10:00:00,1411
"1809","Middle East & North Africa",2014-06-01 10:00:00,4016
"1810","Middle East & North Africa",2014-07-01 10:00:00,1744
"1811","Middle East & North Africa",2014-08-01 10:00:00,3164
"1812","Middle East & North Africa",2014-09-01 10:00:00,1028
"1813","Middle East & North Africa",2014-10-01 10:00:00,1908
"1814","Middle East & North Africa",2014-11-01 11:00:00,917
"1815","Middle East & North Africa",2014-12-01 11:00:00,1496
"1816","Middle East & North Africa",2015-01-01 11:00:00,1467
"1817","Middle East & North Africa",2015-02-01 11:00:00,899
"1818","Middle East & North Africa",2015-03-01 11:00:00,1515
"1819","Middle East & North Africa",2015-04-01 11:00:00,2002
"1820","Middle East & North Africa",2015-05-01 10:00:00,1716
"1821","Middle East & North Africa",2015-06-01 10:00:00,1920
"1822","Middle East & North Africa",2015-07-01 10:00:00,1913
"1823","Middle East & North Africa",2015-08-01 10:00:00,1529
"1824","Middle East & North Africa",2015-09-01 10:00:00,1355
"1825","Middle East & North Africa",2015-10-01 10:00:00,1288
"1826","Middle East & North Africa",2015-11-01 11:00:00,1226
"1827","Middle East & North Africa",2015-12-01 11:00:00,1024
"1828","Middle East & North Africa",2016-01-01 11:00:00,1706
"1829","Middle East & North Africa",2016-02-01 11:00:00,1858
"1830","Middle East & North Africa",2016-03-01 11:00:00,1319
"1831","Middle East & North Africa",2016-04-01 11:00:00,1524
"1832","Middle East & North Africa",2016-05-01 10:00:00,2039
"1833","Middle East & North Africa",2016-06-01 10:00:00,1817
"1834","Middle East & North Africa",2016-07-01 10:00:00,1645
"1835","Middle East & North Africa",2016-08-01 10:00:00,1266
"1836","Middle East & North Africa",2016-09-01 10:00:00,1033
"1837","Middle East & North Africa",2016-10-01 10:00:00,1981
"1838","Middle East & North Africa",2016-11-01 11:00:00,1196
"1839","Middle East & North Africa",2016-12-01 11:00:00,1821
"1840","Middle East & North Africa",2017-01-01 11:00:00,1125
"1841","Middle East & North Africa",2017-02-01 11:00:00,1001
"1842","Middle East & North Africa",2017-03-01 11:00:00,1259
"1843","Middle East & North Africa",2017-04-01 11:00:00,885
"1844","Middle East & North Africa",2017-05-01 10:00:00,1147
"1845","Middle East & North Africa",2017-06-01 10:00:00,1204
"1846","Middle East & North Africa",2017-07-01 10:00:00,954
"1847","Middle East & North Africa",2017-08-01 10:00:00,578
"1848","Middle East & North Africa",2017-09-01 10:00:00,834
"1849","Middle East & North Africa",2017-10-01 11:00:00,569
"1850","Middle East & North Africa",2017-11-01 11:00:00,895
"1851","Middle East & North Africa",2017-12-01 11:00:00,368
"1852","North America",1970-01-01 10:00:00,0
"1853","North America",1970-02-01 10:00:00,1
"1854","North America",1970-03-01 10:00:00,5
"1855","North America",1970-04-01 10:00:00,1
